year,election,wilaya,moughataa,commune,candidate,registered_voters,nb_null_votes,nb_neutral_votes,nb_votes
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti HIWAR,8887,1404,41,85
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti Mauritanien pour l'Union et le Changement (HATEM),8887,1404,41,646
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),8887,1404,41,30
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti Républicain pour la Démocratie et le Renouveau (PRDR),8887,1404,41,74
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti SAWAB (SAWAB),8887,1404,41,39
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti de la Construction et du Progrès (PCP),8887,1404,41,64
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti de l’Unité et du Développement (PUD),8887,1404,41,19
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti des Masses Mauritaniennes (PMM),8887,1404,41,28
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti le centre par L’action et pour le Progres (LE CAP),8887,1404,41,28
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti «El Islah» (El Islah),8887,1404,41,136
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Parti «Ravah» (RAVAH),8887,1404,41,10
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Rassemblement National pour la Réforme et le Développement (Tewassoul),8887,1404,41,952
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Rassemblement des Forces Démocratiques (RFD),8887,1404,41,7
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Sursaut de la Jeunesse pour la Nation (SJN),8887,1404,41,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Union des Forces de Progrès (UFP),8887,1404,41,24
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Union pour la Démocratie et le Progrès (UDP),8887,1404,41,7
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Devaa,Union pour la Planification et la Construction (UPC),8887,1404,41,15
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Alliance Populaire Progressiste (APP),4877,1934,100,15
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),4877,1934,100,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,NIDA ELWATAN (NIDA ELWATAN),4877,1934,100,28
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti Alliance Nationale Démocratique (AND),4877,1934,100,9
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti EL INSAF,4877,1934,100,297
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti EL VADILA (EL VADILA),4877,1934,100,38
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti El Karama (El Karama),4877,1934,100,7
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),4877,1934,100,34
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti HIWAR,4877,1934,100,113
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti Mauritanien pour l'Union et le Changement (HATEM),4877,1934,100,139
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),4877,1934,100,34
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti Républicain pour la Démocratie et le Renouveau (PRDR),4877,1934,100,55
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti SAWAB (SAWAB),4877,1934,100,5
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti de la Construction et du Progrès (PCP),4877,1934,100,19
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti de l’Unité et du Développement (PUD),4877,1934,100,6
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti des Masses Mauritaniennes (PMM),4877,1934,100,5
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti le centre par L’action et pour le Progres (LE CAP),4877,1934,100,14
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti «El Islah» (El Islah),4877,1934,100,116
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Parti «Ravah» (RAVAH),4877,1934,100,11
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Rassemblement National pour la Réforme et le Développement (Tewassoul),4877,1934,100,791
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Rassemblement des Forces Démocratiques (RFD),4877,1934,100,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Sursaut de la Jeunesse pour la Nation (SJN),4877,1934,100,17
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Union des Forces de Progrès (UFP),4877,1934,100,13
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Union pour la Démocratie et le Progrès (UDP),4877,1934,100,16
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Egharghar,Union pour la Planification et la Construction (UPC),4877,1934,100,16
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Alliance Populaire Progressiste (APP),2189,347,7,4
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),2189,347,7,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,NIDA ELWATAN (NIDA ELWATAN),2189,347,7,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti Alliance Nationale Démocratique (AND),2189,347,7,5
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti EL INSAF,2189,347,7,710
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti EL VADILA (EL VADILA),2189,347,7,8
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti El Karama (El Karama),2189,347,7,4
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),2189,347,7,5
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti HIWAR,2189,347,7,9
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti Mauritanien pour l'Union et le Changement (HATEM),2189,347,7,242
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),2189,347,7,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti Républicain pour la Démocratie et le Renouveau (PRDR),2189,347,7,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti SAWAB (SAWAB),2189,347,7,12
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti de la Construction et du Progrès (PCP),2189,347,7,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti de l’Unité et du Développement (PUD),2189,347,7,36
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti des Masses Mauritaniennes (PMM),2189,347,7,4
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti le centre par L’action et pour le Progres (LE CAP),2189,347,7,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti «El Islah» (El Islah),2189,347,7,119
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Parti «Ravah» (RAVAH),2189,347,7,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Rassemblement National pour la Réforme et le Développement (Tewassoul),2189,347,7,56
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Rassemblement des Forces Démocratiques (RFD),2189,347,7,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Sursaut de la Jeunesse pour la Nation (SJN),2189,347,7,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Union des Forces de Progrès (UFP),2189,347,7,5
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Union pour la Démocratie et le Progrès (UDP),2189,347,7,5
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Hassi Abdallah,Union pour la Planification et la Construction (UPC),2189,347,7,73
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Alliance Populaire Progressiste (APP),13577,2383,416,28
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),13577,2383,416,4
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,NIDA ELWATAN (NIDA ELWATAN),13577,2383,416,164
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti Alliance Nationale Démocratique (AND),13577,2383,416,15
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti EL INSAF,13577,2383,416,1917
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti EL VADILA (EL VADILA),13577,2383,416,307
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti El Karama (El Karama),13577,2383,416,85
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),13577,2383,416,15
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti HIWAR,13577,2383,416,64
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti Mauritanien pour l'Union et le Changement (HATEM),13577,2383,416,440
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),13577,2383,416,35
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti Républicain pour la Démocratie et le Renouveau (PRDR),13577,2383,416,26
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti SAWAB (SAWAB),13577,2383,416,35
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti de la Construction et du Progrès (PCP),13577,2383,416,295
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti de l’Unité et du Développement (PUD),13577,2383,416,323
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti des Masses Mauritaniennes (PMM),13577,2383,416,483
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti le centre par L’action et pour le Progres (LE CAP),13577,2383,416,22
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti «El Islah» (El Islah),13577,2383,416,1476
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Parti «Ravah» (RAVAH),13577,2383,416,82
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Rassemblement National pour la Réforme et le Développement (Tewassoul),13577,2383,416,735
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Rassemblement des Forces Démocratiques (RFD),13577,2383,416,61
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Sursaut de la Jeunesse pour la Nation (SJN),13577,2383,416,29
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Union des Forces de Progrès (UFP),13577,2383,416,74
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Union pour la Démocratie et le Progrès (UDP),13577,2383,416,111
2023,Législatives nationales des femmes,Hodh El Gharbi,Tintane,Tintane,Union pour la Planification et la Construction (UPC),13577,2383,416,67
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Alliance Populaire Progressiste (APP),2337,1191,0,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),2337,1191,0,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,NIDA ELWATAN (NIDA ELWATAN),2337,1191,0,45
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti Alliance Nationale Démocratique (AND),2337,1191,0,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti EL INSAF,2337,1191,0,272
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti EL VADILA (EL VADILA),2337,1191,0,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti El Karama (El Karama),2337,1191,0,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),2337,1191,0,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti HIWAR,2337,1191,0,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti Mauritanien pour l'Union et le Changement (HATEM),2337,1191,0,8
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),2337,1191,0,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti Républicain pour la Démocratie et le Renouveau (PRDR),2337,1191,0,10
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti SAWAB (SAWAB),2337,1191,0,39
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti de la Construction et du Progrès (PCP),2337,1191,0,10
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti de l’Unité et du Développement (PUD),2337,1191,0,8
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti des Masses Mauritaniennes (PMM),2337,1191,0,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti le centre par L’action et pour le Progres (LE CAP),2337,1191,0,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti «El Islah» (El Islah),2337,1191,0,7
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Parti «Ravah» (RAVAH),2337,1191,0,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Rassemblement National pour la Réforme et le Développement (Tewassoul),2337,1191,0,384
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Rassemblement des Forces Démocratiques (RFD),2337,1191,0,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Sursaut de la Jeunesse pour la Nation (SJN),2337,1191,0,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Union des Forces de Progrès (UFP),2337,1191,0,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Union pour la Démocratie et le Progrès (UDP),2337,1191,0,22
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Baghdad,Union pour la Planification et la Construction (UPC),2337,1191,0,8
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Alliance Populaire Progressiste (APP),2162,743,3,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Alliance pour la Justice et la Démocratie /Mouvement Pour la Rénovation (AJD/MR),2162,743,3,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,NIDA ELWATAN (NIDA ELWATAN),2162,743,3,49
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti Alliance Nationale Démocratique (AND),2162,743,3,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti EL INSAF,2162,743,3,739
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti EL VADILA (EL VADILA),2162,743,3,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti El Karama (El Karama),2162,743,3,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti Front Républicain pour l'Unité et la Démocratie (FRUD),2162,743,3,22
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti HIWAR,2162,743,3,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti Mauritanien pour l'Union et le Changement (HATEM),2162,743,3,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti Ribat National pour les Droits et la Construction des Générations (PRNDCG),2162,743,3,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti Républicain pour la Démocratie et le Renouveau (PRDR),2162,743,3,1
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti SAWAB (SAWAB),2162,743,3,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti de la Construction et du Progrès (PCP),2162,743,3,3
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti de l’Unité et du Développement (PUD),2162,743,3,0
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti des Masses Mauritaniennes (PMM),2162,743,3,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti le centre par L’action et pour le Progres (LE CAP),2162,743,3,2
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti «El Islah» (El Islah),2162,743,3,15
2023,Législatives nationales des femmes,Hodh El Gharbi,Touil,Essett,Parti «Ravah» (RAVAH),2162,743,3,26
